date,m_aud_exp_im,m_aud_exp_sp,m_aud_ret_im,m_aud_ret_sp,m_aud_app_im,m_aud_app_sp,m_disst_app_sp,m_disst_exp_sp,m_disst_ret_sp,m_disst_home_sp,m_disst_app_im,m_disst_exp_im,m_disst_ret_im,m_disst_home_im,m_disvd_app_sp,m_disvd_exp_sp,m_disvd_ret_sp,m_disvd_home_sp,m_disvd_app_im,m_disvd_exp_im,m_disvd_ret_im,m_disvd_home_im,m_dig_exp_sp,m_dig_ret_sp,m_oohdig_ret_sp,m_oohpap_ret_sp,m_oohdig_ret_gr,m_oohpap_ret_gr,m_oohdig_ret_ip,m_oohpap_ret_ip,m_oohdig_app_sp,m_oohpap_app_sp,m_oohdig_app_gr,m_oohpap_app_gr,m_oohdig_app_ip,m_oohpap_app_ip,m_oohdig_home_sp,m_oohpap_home_sp,m_oohdig_home_gr,m_oohpap_home_gr,m_oohdig_home_ip,m_oohpap_home_ip,m_ooh_befo_ret_ip,m_ooh_befo_exp_ip,m_ooh_befo_home_ip,m_ooh_befo_app_ip,m_ooh_befo_ret_sp,m_ooh_befo_exp_sp,m_ooh_befo_home_sp,m_ooh_befo_app_sp,m_ooh_befo_rtd_sp,m_prs_ret_sp,m_prs_ret_gr,m_prs_home_sp,m_prs_exp_sp,m_prs_rtd_sp,m_rad_ret_sp,m_rad_ret_im,m_rad_ret_gr,m_rad_exp_sp,m_rad_home_sp,m_radprt_ret_sp,m_radprt_ret_gr,m_soctw_exp_sp,m_soctw_exp_im,m_soctw_ret_sp,m_soctw_ret_im,m_socsn_exp_sp,m_socsn_exp_im,m_socsn_ret_sp,m_socsn_ret_im,m_socfb_exp_sp,m_socfb_exp_im,m_socfb_ret_sp,m_socfb_ret_im,m_vod_ret_sp,m_vod_ret_im,m_cin_ret_sp,m_drd_ret_sp,m_tvv_ret_sp,m_tvvspons_ret_vf,m_tvvspons_ret_sec,m_tvvspons_ret_val,m_tvvspons_ret_ppval,m_tvvspons_ret_sp,m_drm_ret_sp,m_tot_exp_sp,m_tot_ret_sp,m_tot_app_sp,m_tot_home_sp,m_tot_rtd_sp,m_aud_ret_sp_1,m_dis_ret_sp,m_dig_ret_sp_1,m_ooh_ret_sp,m_prs_ret_sp_1,m_rad_ret_sp_1,m_soc_ret_sp,m_vod_ret_sp_1,m_cin_ret_sp_1,m_drd_ret_sp_1,m_tvv_ret_sp_1,m_drm_ret_sp_1,M_EML_DELROLL_VOL,M_RADAUD_RET_SP,M_EML_DELIV_VOL,M_DIGALL_RET_SP,M_EML_FOOU_VOL,M_TOT_EXP18_SP,M_TOT_EXP19_SP,M_TOT_EXP20_SP,M_DRM_TOT_SP,m_dis_exp_sp,m_soc_exp_sp,m_radaud_exp_sp,m_ooh_exp_sp,m_ooh_exp18_sp,m_ooh_exp19_sp,m_dig_exp18_sp,m_dig_exp19_sp,m_prs_exp18_sp,m_prs_exp19_sp,m_rad_exp18_sp,m_rad_exp20_sp
25/01/2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36484566.45151919,0,0,0,74142.44583338803,0,0,0,0,2596.9414965838137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5577146.045397967,1094.4680854389444,809798.5066034561,391688.8252949994,10155.950547884866,0,0,168206.7615772193,0,0,0,0,0,0,82976.32912274038,1895.4505028694095,0,0,0,0,0,14029.873490080085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01/02/2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020.0198956906013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5258876.911073923,272.1569518754259,144633.0618855087,59079.237340259366,10155.950547884866,0,0,26454.170606244697,0,0,0,0,0,0,0,1474.3681103828017,0,0,0,0,0,14029.873490080085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
08/02/2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79.03216972876974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5258876.911073923,272.1569518754259,144633.0618855087,59079.237340259366,10155.950547884866,0,0,23584.403148428057,0,0,0,0,0,0,0,57.683843110180156,0,0,0,0,0,14029.873490080085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15/02/2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5258876.911073923,272.1569518754259,144633.0618855087,59079.237340259366,10155.950547884866,0,0,23467.55339407927,0,0,0,0,0,0,0,0,0,0,0,0,0,14029.873490080085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22/02/2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,457.5128619144977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5258876.911073923,272.1569518754259,144633.0618855087,59079.237340259366,10155.950547884866,0,0,24143.99019300386,0,0,0,0,0,0,0,333.92857918663924,0,0,0,0,0,14029.873490080085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01/03/2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81083.56420289414,0,0,0,0,6203.392282381773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5103460.4412755,399.47501090727746,280536.54995593335,97445.57386515895,10155.950547884866,0,0,157121.16505119557,0,0,0,0,0,0,0,59181.110835570784,12675.973505786165,0,0,0,0,14029.873490080085,0,0,9716.369114716723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
08/03/2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72725476.35078017,0,0,0,147789.74274622242,0,0,0,0,151357.3280278411,0,0,0,0,43423.745976672406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5103460.4412755,399.47501090727746,280536.54995593335,97445.57386515895,10155.950547884866,0,0,624504.8664065669,0,0,0,0,0,0,165398.51359413008,110472.38603593336,88731.81454050314,0,0,0,0,14029.873490080085,0,0,68014.58380301706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15/03/2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92596.9964394901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127269583.62071824,0,0,0,258632.04978756336,0,0,0,0,103525.39083452479,0,0,0,0,43423.745976672406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5103460.4412755,399.47501090727746,280536.54995593335,97445.57386515895,10155.950547884866,0,0,850753.2770752194,0,0,0,0,0,71682.05496247289,289447.3987692183,75560.90669550405,88731.81454050314,0,0,0,0,14029.873490080085,0,0,68014.58380301706,0,87649.98784442384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22/03/2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101811.74607715213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86864435.3279346,0,0,0,176522.35770584535,0,0,0,0,49593.414603501595,0,0,0,0,43423.745976672406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5103460.4412755,399.47501090727746,280536.54995593335,97445.57386515895,10155.950547884866,0,0,623564.4495001067,0,0,0,0,0,78815.46333845578,197554.54633149388,36197.1429748704,88731.81454050314,0,0,0,0,14029.873490080085,0,0,68014.58380301706,0,96372.43808349052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29/03/2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82258.49683143738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56560574.1174841,0,0,0,114940.08868120857,0,0,0,0,54208.52264677325,0,0,0,0,43423.745976672406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5103460.4412755,399.47501090727746,280536.54995593335,97445.57386515895,10155.950547884866,0,0,495128.8082780373,0,0,0,0,0,63678.71872447494,128634.90704421923,39565.60886943261,88731.81454050314,0,0,0,0,14029.873490080085,0,0,68014.58380301706,0,77863.82414776916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
05/04/2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74279.87213879105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24240246.050350327,0,0,0,49260.03799471313,0,0,0,0,50118.44238520739,0,0,0,0,43423.745976672406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4948787.590949796,504.60001377761364,372971.11007297505,200086.44152895873,10155.950547884866,0,0,356825.66793697036,0,0,0,0,0,57502.230979357235,55129.24586320237,36580.34920965227,88731.81454050314,0,0,0,0,14029.873490080085,0,0,68014.58380301706,0,70311.45869083273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/04/2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51748.685512633405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48149.52201896645,0,0,0,0,43423.745976672406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4948787.590949796,504.60001377761364,372971.11007297505,200086.44152895873,10155.950547884866,0,0,239296.31666673487,0,0,0,0,0,40060.1775628473,0,35143.27752235761,88731.81454050314,0,0,0,0,14029.873490080085,0,0,68014.58380301706,0,48984.00413140017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19/04/2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106784.33963822796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56983.782962087374,0,0,0,0,37220.353694290636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4948787.590949796,504.60001377761364,372971.11007297505,200086.44152895873,10155.950547884866,0,0,289894.6578103807,0,0,0,0,0,82664.89408304809,0,41591.21035763537,76055.84103471698,0,0,0,0,14029.873490080085,0,0,58298.21468830034,0,101079.370078508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26/04/2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63969.46628186594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110555.4148689508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4948787.590949796,504.60001377761364,372971.11007297505,200086.44152895873,10155.950547884866,0,0,246561.01916295834,0,0,0,0,0,49520.642939355595,0,80691.96667847458,0,0,0,0,0,14029.873490080085,0,0,0,0,60551.887832385786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03/05/2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12923393.586323598,0,0,0,26262.39262526092,0,0,0,0,74911.1120298702,0,0,0,0,4007.9400612865784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4910119.37836837,293.1819524494931,241836.63231654093,126937.52928942954,10155.950547884866,0,0,193030.28229885414,0,0,0,0,0,0,29391.48971321035,54675.97369994952,8189.799986361882,0,0,0,0,14029.873490080085,0,0,6277.633793323298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/05/2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22615938.773781985,0,0,0,45959.18709420661,0,0,0,0,29910.697639989095,0,0,0,0,28055.58042837852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4910119.37836837,293.1819524494931,241836.63231654093,126937.52928942954,10155.950547884866,0,0,217311.48780373816,0,0,0,0,0,0,51435.10699811812,21831.16060083429,57328.599903250884,0,0,0,0,14029.873490080085,0,0,43943.43655228019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17/05/2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22615938.773781985,0,0,0,45959.18709420661,0,0,0,0,21940.098129257847,0,0,0,0,28055.58042837852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4910119.37836837,293.1819524494931,241836.63231654093,126937.52928942954,10155.950547884866,0,0,205526.88622883637,0,0,0,0,0,0,51435.10699811812,16013.595256886381,57328.599903250884,0,0,0,0,14029.873490080085,0,0,43943.43655228019,159228.46883829124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24/05/2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22615938.773781985,0,0,0,45959.18709420661,0,0,0,0,10938.211148944456,0,0,0,0,28055.58042837852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4910119.37836837,293.1819524494931,241836.63231654093,126937.52928942954,10155.950547884866,0,0,189260.49931444114,0,0,0,0,0,0,51435.10699811812,7983.559833762863,57328.599903250884,0,0,0,0,14029.873490080085,0,0,43943.43655228019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31/05/2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21014.124184808596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22615938.773781985,0,0,0,45959.18709420661,0,0,0,0,10820.78814561653,0,0,0,0,28055.58042837852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4910119.37836837,293.1819524494931,241836.63231654093,126937.52928942954,10155.950547884866,0,0,208677.5603821559,0,0,0,0,0,16267.650817249074,51435.10699811812,7897.855365256685,57328.599903250884,0,0,0,0,14029.873490080085,0,0,43943.43655228019,0,19891.44140936921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
07/06/2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15760.593142342123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22615938.773781985,0,0,0,45959.18709420661,0,0,0,0,28278.42519066565,0,0,0,0,28055.58042837852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4920530.050986446,614.3972389977425,509214.12745188083,267769.5388447009,10155.950547884866,0,0,229591.16261016857,0,0,0,0,0,12200.7381158287,51435.10699811812,20639.800826669216,57328.599903250884,0,0,0,0,14029.873490080085,0,0,43943.43655228019,0,14918.581060563003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14/06/2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22699.749132923276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22615938.773781985,0,0,0,45959.18709420661,0,0,0,0,41879.76893849935,0,0,0,0,28055.58042837852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4920530.050986446,614.3972389977425,509214.12745188083,267769.5388447009,10155.950547884866,0,0,256169.98150771917,0,0,0,0,0,17572.542604487884,51435.10699811812,30567.122593618788,57328.599903250884,0,0,0,0,14029.873490080085,0,0,43943.43655228019,0,21487.01158867904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21/06/2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36578.061099142884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22615938.773781985,0,0,0,45959.18709420661,0,0,0,0,47032.6134501597,0,0,0,0,28055.58042837852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4920530.050986446,614.3972389977425,509214.12745188083,267769.5388447009,10155.950547884866,0,0,276726.73210048623,0,0,0,0,0,28316.151570238668,51435.10699811812,34328.07051396377,57328.599903250884,0,0,0,0,14029.873490080085,0,0,43943.43655228019,0,34623.87263076674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28/06/2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18260.93679844384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22615938.773781985,0,0,0,59250.99075286727,0,0,0,0,41305.23021058821,0,0,0,0,28055.58042837852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4920530.050986446,614.3972389977425,509214.12745188083,267769.5388447009,10155.950547884866,0,0,276442.0031791967,0,0,0,0,0,14136.32758712301,66310.59515633596,30147.779407732745,57328.599903250884,0,0,0,0,14029.873490080085,0,0,43943.43655228019,0,17285.343477175622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
05/07/2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,986.1142937657443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22615938.773781985,0,0,0,59250.99075286727,0,0,0,0,27420.44308592926,0,0,0,0,28055.58042837852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4646134.465552866,666.9597404329106,494618.03777431045,216735.08448795555,10155.950547884866,0,0,239808.5602283843,0,0,0,0,0,763.380041718613,66310.59515633596,20013.5785517297,57328.599903250884,0,0,0,0,14029.873490080085,0,0,43943.43655228019,0,933.4309878858966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/07/2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22615938.773781985,0,0,0,59250.99075286727,0,0,0,0,25777.957602369468,0,0,0,0,28055.58042837852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4646134.465552866,666.9597404329106,494618.03777431045,216735.08448795555,10155.950547884866,0,0,236460.81405931807,0,0,0,0,0,0,66310.59515633596,18814.76450841587,57328.599903250884,0,0,0,0,14029.873490080085,0,0,43943.43655228019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19/07/2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22615938.773781985,0,0,0,59250.99075286727,0,0,0,0,38327.064150785765,0,0,0,0,4007.9400612865784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4646134.465552866,666.9597404329106,494618.03777431045,216735.08448795555,10155.950547884866,0,0,201631.66693196312,0,0,0,0,0,0,66310.59515633596,27974.081477645792,8189.799986361882,0,0,0,0,14029.873490080085,0,0,6277.633793323298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26/07/2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22615938.773781985,0,0,0,59250.99075286727,0,0,0,69228.7094650356,35502.53021062097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4646134.465552866,666.9597404329106,494618.03777431045,216735.08448795555,10155.950547884866,0,0,188558.38330381448,0,0,79992.22370958526,0,0,0,66310.59515633596,25912.516253977963,0,0,0,0,0,14029.873490080085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02/08/2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1191.5547714966328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22615938.773781985,0,0,0,59250.99075286727,0,0,0,51921.53210696417,16353.661425386932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4569541.659862734,476.5666796788573,260916.34415962175,161957.13303752057,10155.950547884866,0,0,161357.45341071382,0,0,59994.167791649386,0,0,922.4175503039545,66310.59515633596,11936.177928259815,0,0,0,0,0,14029.873490080085,0,0,0,0,1127.8957768991347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
09/08/2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17000.19954168229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22615938.773781985,0,0,0,59250.99075286727,0,0,0,0,11240.17377915423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4569541.659862734,476.5666796788573,260916.34415962175,161957.13303752057,10155.950547884866,0,0,168534.91761325428,0,0,0,0,0,13160.35384275351,66310.59515633596,8203.955718703588,0,0,0,0,0,14029.873490080085,0,0,0,0,16091.961299791788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16/08/2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12079.90009721081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22615938.773781985,0,0,0,59250.99075286727,0,0,0,0,14239.087254186688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4569541.659862734,476.5666796788573,260916.34415962175,161957.13303752057,10155.950547884866,0,0,168381.82881825784,0,0,0,0,0,9351.40550995409,66310.59515633596,10392.796731021199,0,0,0,0,0,14029.873490080085,0,0,0,0,11434.529600258515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23/08/2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6039.950048605405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22615938.773781985,0,0,0,59250.99075286727,0,0,0,0,10832.761548783525,0,268.2607387014976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4569541.659862734,476.5666796788573,260916.34415962175,161957.13303752057,10155.950547884866,0,0,157714.72950400427,0,291.1888376130641,0,0,0,4675.702754977045,66310.59515633596,7906.594488985037,0,0,0,0,0,14029.873490080085,0,0,0,0,5717.264800129257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30/08/2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4529.962536827621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9813243.12720378,0,0,0,25709.495571566073,0,0,0,0,8385.819564676873,0,300.5224164910222,0,0,6636.467367971138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4569541.659862734,476.5666796788573,260916.34415962175,161957.13303752057,10155.950547884866,0,0,103679.4840920769,0,326.20790339380875,0,0,0,3506.777066521973,28772.716385965767,6120.6253324335985,13560.916462970736,0,0,0,0,14029.873490080085,0,0,10394.694326863098,0,4287.9486004505525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06/09/2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25321246.24541356,16462087.585296167,0,0,66338.56511849425,59768.812529229464,0,0,0,13598.543585745172,0,74.49514683701366,0,0,46455.27159462391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4664724.95237086,358.5930653465912,300458.6615427593,103080.14244320383,10155.950547884866,0,91881.5377631165,272767.8896517264,0,80.86220637535074,0,0,0,0,74242.6359277685,9925.27799020458,94926.41527926397,0,0,0,0,14029.873490080085,0,0,72762.86031752876,0,0,0,0,40038.90757999309,0,0,0,0,0,39741.88368515889,0,89971.72365750381,0,0,0,0,0,0
13/09/2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44153764.89497946,28808653.27861252,0,0,115677.45831084196,104595.4219020025,0,0,0,11444.966062585125,0,0,0,0,46455.27159462391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4664724.95237086,358.5930653465912,300458.6615427593,103080.14244320383,10155.950547884866,0,160792.69104832996,363346.9753926402,0,0,0,0,0,0,129460.13238425004,8353.429103885155,94926.41527926397,0,0,0,0,14029.873490080085,0,0,72762.86031752876,0,0,0,0,70068.08824881054,0,0,0,0,0,69548.2964329707,0,157450.5163642794,0,0,0,0,0,0
20/09/2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44033066.955234066,28808653.27861252,0,0,115361.24448003281,104595.4219020025,0,0,0,17171.645667141198,0,99.32686244935154,11219.70402687553,0,46455.27159462391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4664724.95237086,358.5930653465912,300458.6615427593,103080.14244320383,10155.950547884866,0,176496.36177240338,371212.9918850218,0,107.81627516713431,0,0,0,0,129106.24248213723,12533.206642388313,94926.41527926397,0,0,0,0,14029.873490080085,0,0,72762.86031752876,0,0,0,0,76911.22383507865,0,0,0,0,0,69548.2964329707,0,157450.5163642794,0,0,0,8669.741419674448,0,0
